ZIP_Code,Total_Votes_2020_Pres,Total_Votes_2022_Gov,Trump_2020_Votes,Biden_2020_Votes,Abbott_2022_Votes,O_Rourke_2022_Votes,VAP_2022,Area,Trump_2020_Pct,Biden_2020_Pct,Abbott_2022_Pct,O_Rourke_2022_Pct,Dem_Margin_2020_Pres_Pct,Dem_Margin_2022_Gov_Pct,Dem_Margin_Gain_Pct,Dem_Raw_Vote_Gain,GOP_Raw_Vote_Gain,Dem_Raw_Vote_Margin_Gain,Change_in_Turnout,Pop_Density,Community_Type,Median_Household_Income_2020,Bachelor_Degree_or_Higher_25_&_Older_Pct
77591.0,5270,3222,1299,3905,809,2380,11319,7.509426884335461,24.648956356736242,74.09867172675521,25.108628181253877,73.86716325263811,49.44971537001897,48.75853507138423,-0.6911802986347411,-1525,-490,-1035,-38.86148007590133,1507.3054407935238,Big City Suburb,51891.0,20.460849157243437
77597.0,1595,1072,1336,235,974,96,2156,33.35353533137194,83.76175548589342,14.733542319749215,90.85820895522389,8.955223880597014,-69.0282131661442,-81.90298507462687,-12.874771908482671,-139,-362,223,-32.789968652037615,64.64082378613976,Rural or Small City Suburb,64688.0,16.216216216216218
77598.0,8290,5213,3963,4150,2483,2629,20039,11.606968114737896,47.80458383594692,50.06031363088058,47.63092269326683,50.431613274506034,2.255729794933657,2.800690581239202,0.5449607863055448,-1521,-1480,-41,-37.117008443908325,1726.4629145104284,Big City Suburb,52184.0,30.476793006269055
77611.0,2755,1864,2390,329,1628,214,4990,34.61172478579454,86.7513611615245,11.941923774954628,87.33905579399142,11.48068669527897,-74.80943738656987,-75.85836909871244,-1.0489317121425756,-115,-762,647,-32.34119782214157,144.17079850490467,Rural or Small City Suburb,86680.0,26.55608755129959
77612.0,5072,3762,4592,435,3485,249,7455,343.4970025809752,90.53627760252367,8.576498422712934,92.63689526847422,6.618819776714513,-81.95977917981074,-86.0180754917597,-4.058296311948965,-186,-1107,921,-25.828075709779174,21.703246153487395,Rural or Small City Suburb,59515.0,8.992318120198824
77613.0,1655,1220,1277,362,993,213,2737,70.23345998478759,77.16012084592145,21.87311178247734,81.39344262295081,17.45901639344262,-55.28700906344412,-63.93442622950819,-8.647417166064074,-149,-284,135,-26.28398791540786,38.97002939329528,Rural or Small City Suburb,46615.0,10.135970333745364
77616.0,728,520,660,62,451,63,1009,59.817512736728716,90.65934065934066,8.516483516483516,86.73076923076923,12.115384615384615,-82.14285714285714,-74.61538461538461,7.527472527472526,1,-209,210,-28.57142857142857,16.867969827512756,Rural or Small City Suburb,46620.0,17.647058823529413
77617.0,1025,784,860,158,651,125,1278,142.26414275460525,83.90243902439025,15.414634146341463,83.03571428571429,15.943877551020408,-68.48780487804879,-67.09183673469389,1.3959681433549065,-33,-209,176,-23.51219512195122,8.983289641750783,Rural or Small City Suburb,,36.17021276595745
77619.0,6633,4405,4997,1547,3492,861,13010,5.518114828536017,75.3354439921604,23.322780039197948,79.27355278093076,19.545970488081725,-52.012663952962455,-59.727582292849036,-7.71491833988658,-686,-1505,819,-33.58962761947837,2357.689247915056,Small City,56336.0,13.00588668138337
77624.0,2131,1628,1805,310,1437,176,3172,195.73054779053203,84.70201783200375,14.547160957297042,88.26781326781327,10.81081081081081,-70.15485687470671,-77.45700245700246,-7.302145582295751,-134,-368,234,-23.603941811356165,16.205952702868988,Rural or Small City Suburb,66500.0,13.26530612244898
77625.0,6902,4893,6007,820,4340,521,10863,309.1710798344009,87.0327441321356,11.880614314691394,88.69814020028612,10.647864295932965,-75.1521298174442,-78.05027590435316,-2.8981460869089517,-299,-1667,1368,-29.10750507099391,35.13588659656806,Rural or Small City Suburb,56939.0,10.688836104513063
77627.0,10400,7427,8208,2045,6035,1296,17481,8.648683742589741,78.92307692307692,19.663461538461537,81.25757371751716,17.449845159552982,-59.25961538461539,-63.80772855796418,-4.548113173348796,-749,-2173,1424,-28.586538461538456,2021.2324233705338,Small City,77933.0,25.69070685324722
77629.0,955,742,797,145,635,98,1176,81.36890185174461,83.45549738219896,15.18324607329843,85.57951482479784,13.20754716981132,-68.27225130890052,-72.37196765498652,-4.099716346085998,-47,-162,115,-22.30366492146597,14.452695971523495,Rural or Small City Suburb,67813.0,18.066561014263076
77630.0,12425,8458,8880,3393,6514,1860,24133,107.86015854012565,71.46881287726357,27.30784708249497,77.01584298888626,21.991014424213763,-44.1609657947686,-55.024828564672504,-10.863862769903903,-1533,-2366,833,-31.92756539235413,223.74341301401063,Rural or Small City Suburb,54708.0,13.649642934429776
77632.0,10340,7532,8692,1530,6516,936,16526,167.00397649442664,84.06189555125725,14.796905222437138,86.5108868826341,12.426978226234732,-69.26499032882012,-74.08390865639936,-4.81891832757924,-594,-2176,1582,-27.156673114119922,98.9557275634782,Rural or Small City Suburb,75127.0,20.079946702198534
77640.0,7898,4686,2170,5650,1489,3113,18650,60.81356857913467,27.475310205115218,71.53709799949354,31.775501493811355,66.43192488262912,44.06178779437832,34.656423388817764,-9.405364405560555,-2537,-681,-1856,-40.66852367688022,306.674981188308,Rural or Small City Suburb,41317.0,11.094032549728752
77642.0,7728,4284,2535,5118,1587,2619,22992,19.508638628613237,32.8027950310559,66.22670807453416,37.04481792717087,61.13445378151261,33.42391304347826,24.089635854341743,-9.334277189136515,-2499,-948,-1551,-44.565217391304344,1178.5548155204297,Small City,36017.0,11.250691989950177
77651.0,6856,5159,5649,1120,4378,718,10583,18.819342604593068,82.39498249708285,16.33605600933489,84.86140724946695,13.917425857724366,-66.05892648774795,-70.94398139174258,-4.885054903994629,-402,-1271,869,-24.75204200700116,562.3469545326786,Small City,75164.0,27.60882528324389
77655.0,205,132,164,39,111,21,304,398.34640174286386,80.0,19.024390243902438,84.0909090909091,15.909090909090908,-60.97560975609756,-68.18181818181819,-7.206208425720625,-18,-53,35,-35.609756097560975,0.7631548789443684,Rural or Small City Suburb,61319.0,8.536585365853659
77656.0,7287,4851,5817,1382,4122,689,12773,173.66527966474774,79.82708933717579,18.96528063675038,84.97217068645641,14.203257060399919,-60.861808700425414,-70.76891362605649,-9.907104925631074,-693,-1695,1002,-33.429394812680115,73.54953174668907,Rural or Small City Suburb,56761.0,16.323579448792106
77657.0,8707,6358,7725,879,5747,561,12305,49.51326938347253,88.72171815780406,10.09532560009188,90.3900597672224,8.823529411764707,-78.62639255771218,-81.56653035545769,-2.940137797745507,-318,-1978,1660,-26.978293327207993,248.51923844292523,Rural or Small City Suburb,77408.0,23.16284951524519
77659.0,2496,1898,2235,241,1729,157,3592,122.0022919793899,89.54326923076923,9.655448717948719,91.0958904109589,8.27186512118019,-79.88782051282051,-82.82402528977872,-2.9362047769582063,-84,-506,422,-23.958333333333336,29.442069831006158,Rural or Small City Suburb,84205.0,24.918518518518518
77662.0,11455,7930,10114,1189,7124,750,20433,125.9292749903745,88.2933216935836,10.379746835443038,89.8360655737705,9.457755359394703,-77.91357485814055,-80.3783102143758,-2.464735356235252,-439,-2990,2551,-30.772588389349632,162.25774349579805,Rural or Small City Suburb,60654.0,11.154812629738883
77663.0,1007,681,881,117,610,69,1262,45.10468340767726,87.4875868917577,11.618669314796424,89.5741556534508,10.13215859030837,-75.86891757696128,-79.44199706314244,-3.5730794861811574,-48,-271,223,-32.3733862959285,27.979356125692156,Rural or Small City Suburb,,5.7491289198606275
77664.0,1436,1059,1275,146,919,122,2078,142.83485444461178,88.7883008356546,10.167130919220057,86.77998111425873,11.520302171860246,-78.62116991643454,-75.25967894239848,3.361490974036059,-24,-356,332,-26.253481894150422,14.548269804873172,Rural or Small City Suburb,58284.0,21.91780821917808
77665.0,3043,2093,2606,408,1812,249,4999,219.0995111289619,85.63917186986527,13.40782122905028,86.57429526994744,11.896798853320592,-72.23135064081498,-74.67749641662685,-2.446145775811871,-159,-794,635,-31.21919158724943,22.81611663230773,Rural or Small City Suburb,59875.0,17.958020212490283
77701.0,3057,1675,354,2681,203,1439,8504,6.156663606585354,11.579980372914623,87.70035982989859,12.119402985074627,85.91044776119404,76.12037945698397,73.7910447761194,-2.3293346808645623,-1242,-151,-1091,-45.20771998691527,1381.2676058675454,Small City,39056.0,6.953678474114441
77702.0,1609,1017,566,1024,405,589,3851,1.7698597361727266,35.17712865133623,63.64201367308887,39.823008849557525,57.91543756145526,28.464885021752636,18.09242871189774,-10.372456309854897,-435,-161,-274,-36.7930391547545,2175.8786424102072,Small City,66719.0,25.59663079082826
77703.0,4750,2655,465,4251,287,2329,11118,15.478301538561926,9.789473684210526,89.49473684210525,10.809792843691149,87.72128060263653,79.70526315789473,76.91148775894538,-2.79377539894935,-1922,-178,-1744,-44.10526315789474,718.2958654928079,Small City,26838.0,6.483045342341172
77705.0,10013,6452,3791,6131,2961,3402,29588,167.75897747390533,37.86078098471987,61.23040047937681,45.89274643521389,52.72783632982021,23.369619494656945,6.83508989460632,-16.534529600050625,-2729,-830,-1899,-35.563767102766406,176.3720812175454,Rural or Small City Suburb,42466.0,9.309740714786265
77706.0,13711,9625,7826,5675,6031,3475,21994,8.721449192293408,57.078258332725554,41.3901247173802,62.65974025974026,36.103896103896105,-15.68813361534535,-26.555844155844156,-10.867710540498805,-2200,-1795,-405,-29.80088979651375,2521.828599246408,Small City,62500.0,43.91921344505255
77707.0,7330,4897,3024,4225,2185,2651,12842,12.995834523503952,41.25511596180082,57.63983628922238,44.61915458443945,54.13518480702471,16.38472032742156,9.516030222585258,-6.868690104836304,-1574,-839,-735,-33.192360163710774,988.1627822187386,Small City,52607.0,24.57612892395501
77708.0,3851,2608,1114,2701,841,1730,7049,10.484205164618396,28.92755128538042,70.13762659049597,32.24693251533742,66.33435582822086,41.21007530511555,34.087423312883445,-7.122651992232107,-971,-273,-698,-32.277330563490004,672.3447213517563,Small City,48146.0,19.530737973522086
77713.0,6593,4464,3310,3182,2440,1962,11749,68.169909485554,50.204762627028664,48.26330957075686,54.659498207885306,43.95161290322581,-1.9414530562718042,-10.707885304659499,-8.766432248387694,-1220,-870,-350,-32.29182466252085,172.3487692541201,Rural or Small City Suburb,70960.0,29.86917071112049
77801.0,2292,1246,969,1249,516,703,7519,2.1521172562886344,42.27748691099477,54.493891797556714,41.41252006420545,56.42054574638844,12.216404886561946,15.00802568218299,2.791620795621043,-546,-453,-93,-45.6369982547993,3493.768742399591,Small City,32709.0,25.007355104442485
77802.0,11227,8407,6895,4039,5391,2847,18525,10.732969069682124,61.414447314509665,35.975772690834596,64.12513381705722,33.86463661234686,-25.43867462367507,-30.26049720471036,-4.821822581035292,-1192,-1504,312,-25.118019061191767,1725.9902529979668,Small City,56655.0,44.28203405017921
77803.0,8193,4677,2754,5264,1743,2841,24744,14.594081669941584,33.614060783595754,64.24996948614671,37.2674791533034,60.74406670942912,30.635908702550957,23.476587556125722,-7.159321146425235,-2423,-1011,-1412,-42.91468326620286,1695.4818096546285,Small City,42179.0,7.969239811912225
77807.0,5886,4561,3319,2410,2742,1712,13175,184.5473627723719,56.38803941556235,40.944614339109755,60.11839508879632,37.53562815172111,-15.443425076452598,-22.582766937075206,-7.139341860622608,-698,-577,-121,-22.51104315324499,71.39088742357468,Rural or Small City Suburb,68780.0,27.383863080684595
77808.0,7299,5984,5424,1764,4613,1295,10734,218.20943559567104,74.31154952733252,24.167694204685574,77.08890374331551,21.641042780748663,-50.14385532264694,-55.44786096256685,-5.304005639919907,-469,-811,342,-18.01616659816413,49.191273377790395,Rural or Small City Suburb,80179.0,34.19296459676507
77830.0,1238,1244,1036,193,1083,152,1830,142.58001099772588,83.68336025848141,15.589660743134088,87.05787781350483,12.218649517684888,-68.09369951534732,-74.83922829581994,-6.745528780472611,-41,47,-88,0.4846526655896577,12.834898715425041,Rural or Small City Suburb,90705.0,30.671859785783834
77831.0,968,703,787,168,601,95,1648,119.40136801725104,81.30165289256198,17.355371900826448,85.49075391180654,13.513513513513514,-63.94628099173553,-71.97724039829302,-8.030959406557493,-73,-186,113,-27.376033057851235,13.802186921023367,Rural or Small City Suburb,46047.0,18.954918032786885
77833.0,11825,9253,8542,3135,7091,2039,20772,243.1256957883224,72.23678646934461,26.51162790697674,76.63460499297526,22.03609640116719,-45.72515856236787,-54.59850859180807,-8.873350029440203,-1096,-1451,355,-21.75052854122621,85.43728762460863,Rural or Small City Suburb,56651.0,28.34815413635139
77835.0,3260,2709,2703,506,2314,356,4210,216.17568981077147,82.91411042944785,15.521472392638035,85.4189737910668,13.14138058324105,-67.39263803680981,-72.27759320782576,-4.884955171015946,-150,-389,239,-16.901840490797547,19.47490027063268,Rural or Small City Suburb,48162.0,27.694406548431104
77836.0,5654,4386,4499,1106,3658,691,9106,430.98390982811134,79.57198443579766,19.561372479660417,83.4017327861377,15.754673962608297,-60.01061195613724,-67.6470588235294,-7.636446867392166,-415,-841,426,-22.426600636717364,21.128398978123645,Rural or Small City Suburb,62357.0,19.808902353763692
77840.0,13691,7538,5943,7270,2911,4492,47135,9.288631062220318,43.40807829961288,53.100577021400916,38.61767046962059,59.59140355531971,9.692498721788034,20.973733085699116,11.281234363911082,-2778,-3032,254,-44.94193265648967,5074.482954943958,Small City,25639.0,48.67336152219873
77845.0,35716,26873,21596,13235,17270,9090,63466,155.43578898883467,60.465897636913425,37.05622130137753,64.26524764633648,33.82577308078741,-23.40967633553589,-30.43947456554907,-7.029798230013178,-4145,-4326,181,-24.75921155784523,408.3100836227551,Small City,80696.0,60.65934065934066
77853.0,577,403,425,142,320,78,893,60.34117810107376,73.65684575389947,24.610051993067593,79.4044665012407,19.35483870967742,-49.04679376083188,-60.04962779156328,-11.0028340307314,-64,-105,41,-30.155979202772965,14.799180727035047,Rural or Small City Suburb,43333.0,17.28395061728395
77855.0,446,385,395,46,340,41,492,71.39769657952348,88.56502242152466,10.31390134529148,88.31168831168831,10.649350649350648,-78.25112107623318,-77.66233766233766,0.5887834138955128,-5,-55,50,-13.677130044843045,6.890978610941676,Rural or Small City Suburb,,0.0
77856.0,3427,2608,2655,733,2195,384,4681,416.8210682448195,77.47300846221185,21.38896994455792,84.16411042944786,14.723926380368098,-56.08403851765393,-69.44018404907976,-13.356145531425831,-349,-460,111,-23.898453457834844,11.230238480293464,Rural or Small City Suburb,61429.0,19.944521497919556
77857.0,492,412,386,103,339,69,806,80.56018691964063,78.45528455284553,20.934959349593495,82.28155339805825,16.74757281553398,-57.52032520325203,-65.53398058252426,-8.013655379272237,-34,-47,13,-16.260162601626014,10.004942029292842,Rural or Small City Suburb,39531.0,17.666666666666668
77859.0,2551,1751,1348,1175,1088,638,4755,156.32112737821382,52.842022736181896,46.06036848294786,62.13592233009708,36.4363221016562,-6.781654253234038,-25.69960022844088,-18.91794597520684,-537,-260,-277,-31.36025088200706,30.418153193684653,Rural or Small City Suburb,48265.0,14.77166821994408
77861.0,2082,1717,1824,232,1524,176,2797,161.85969953436114,87.60806916426513,11.143131604226705,88.75946418171229,10.25043680838672,-76.46493756003842,-78.50902737332557,-2.044089813287144,-56,-300,244,-17.531219980787704,17.28039782630528,Rural or Small City Suburb,73143.0,19.019607843137255
77865.0,784,615,729,51,581,31,985,122.62271472399509,92.98469387755102,6.505102040816327,94.47154471544715,5.040650406504065,-86.4795918367347,-89.43089430894308,-2.9513024722083827,-20,-148,128,-21.556122448979586,8.032769476822331,Rural or Small City Suburb,53283.0,15.300146412884333
77868.0,6971,4943,4798,2082,3656,1236,14864,300.410589205441,68.8280017214173,29.866590159231098,73.96318025490592,25.00505765729314,-38.9614115621862,-48.958122597612785,-9.996711035426586,-846,-1142,296,-29.091952374121355,49.478948259826474,Rural or Small City Suburb,54460.0,13.214373817942604
77871.0,2793,2110,2158,612,1740,345,4249,201.66069200313515,77.26459004654494,21.911922663802365,82.46445497630332,16.350710900473935,-55.352667382742574,-66.11374407582937,-10.7610766930868,-267,-418,151,-24.453992123165058,21.070045717853343,Rural or Small City Suburb,53241.0,20.97902097902098
77872.0,1561,1199,1382,159,1089,100,2104,110.93819363395227,88.53299167200512,10.185778347213324,90.82568807339449,8.340283569641366,-78.3472133247918,-82.48540450375312,-4.138191178961321,-59,-293,234,-23.190262652146064,18.96551522140593,Rural or Small City Suburb,61480.0,14.338781575037146
77873.0,1082,863,908,167,752,103,1470,136.47875392847078,83.91866913123845,15.434380776340111,87.13789107763616,11.935110081112398,-68.48428835489834,-75.20278099652376,-6.718492641625417,-64,-156,92,-20.24029574861368,10.770907248834018,Rural or Small City Suburb,47426.0,36.693548387096776
77879.0,2955,2326,2244,682,1848,451,4805,243.0954174850096,75.93908629441624,23.079526226734348,79.44969905417025,19.389509888220122,-52.8595600676819,-60.060189165950135,-7.200629098268237,-231,-396,165,-21.285956006768192,19.765901182799134,Rural or Small City Suburb,60000.0,23.958882445967316
77880.0,928,745,598,320,530,208,1344,89.98780340696297,64.4396551724138,34.48275862068966,71.14093959731544,27.91946308724832,-29.956896551724135,-43.22147651006712,-13.264579958342985,-112,-68,-44,-19.719827586206897,14.935357338614686,Rural or Small City Suburb,76669.0,32.88159771754636
77901.0,9989,6295,5273,4536,3600,2592,27189,14.405589697046322,52.788066873560915,45.409950946040645,57.18824463860207,41.175536139793486,-7.37811592752027,-16.012708498808585,-8.634592571288316,-1944,-1673,-271,-36.98067874662129,1887.3923644774327,Small City,45898.0,13.275509431103705
77904.0,14460,11430,10289,3967,8530,2749,25490,134.4090532474496,71.15491009681881,27.434301521438453,74.62817147856518,24.05074365704287,-43.72060857538035,-50.577427821522306,-6.856819246141953,-1218,-1759,541,-20.954356846473033,189.64496352096484,Rural or Small City Suburb,79938.0,28.028887429927778
77905.0,6169,4863,5012,1083,4123,695,10029,384.21100961660085,81.24493434916518,17.555519533149617,84.78305572691754,14.29158955377339,-63.68941481601556,-70.49146617314415,-6.80205135712859,-388,-889,501,-21.170367968876647,26.102843877399057,Rural or Small City Suburb,67681.0,15.65217391304348
77950.0,131,122,77,53,76,44,128,53.419949489380265,58.778625954198475,40.458015267175576,62.295081967213115,36.0655737704918,-18.3206106870229,-26.229508196721312,-7.908897509698413,-9,-1,-8,-6.870229007633588,2.3961085928290897,Rural or Small City Suburb,49792.0,12.096774193548388
77951.0,707,366,381,323,223,137,1676,36.44857241780856,53.88967468175389,45.68599717114569,60.92896174863388,37.43169398907104,-8.203677510608202,-23.49726775956284,-15.293590248954636,-186,-158,-28,-48.23196605374823,45.98259654145236,Rural or Small City Suburb,30545.0,6.015037593984962
77954.0,4585,3392,3588,955,2796,577,9079,527.8967077696478,78.25517993456926,20.828789531079607,82.42924528301887,17.01061320754717,-57.42639040348965,-65.4186320754717,-7.9922416719820575,-378,-792,414,-26.019629225736097,17.198440275103398,Rural or Small City Suburb,55135.0,12.354341561207868
77957.0,3146,2228,2477,623,1903,309,6023,310.28296746249987,78.7349014621742,19.802924348378895,85.4129263913824,13.868940754039496,-58.9319771137953,-71.5439856373429,-12.612008523547601,-314,-574,260,-29.17991099809282,19.41131364462642,Rural or Small City Suburb,54461.0,18.14537214572076
77960.0,348,279,313,35,257,18,450,38.36038874111483,89.9425287356322,10.057471264367816,92.1146953405018,6.451612903225806,-79.88505747126437,-85.66308243727599,-5.778024966011614,-17,-56,39,-19.82758620689655,11.730850879456495,Rural or Small City Suburb,,0.0
77961.0,98,77,80,16,66,11,127,41.43355570098727,81.63265306122449,16.3265306122449,85.71428571428571,14.285714285714285,-65.3061224489796,-71.42857142857142,-6.122448979591823,-5,-14,9,-21.42857142857143,3.0651484732934438,Rural or Small City Suburb,,0.0
77962.0,1538,1088,1327,189,966,115,2789,194.9422515071487,86.2808842652796,12.288686605981795,88.78676470588235,10.569852941176471,-73.9921976592978,-78.21691176470588,-4.224714105408083,-74,-361,287,-29.258777633289988,14.306801006131423,Rural or Small City Suburb,60000.0,12.106210621062106
77963.0,3646,3091,2772,842,2407,645,5050,819.004464901409,76.02852441031267,23.093801426220516,77.8712390812035,20.867033322549336,-52.934722984092154,-57.004205758654166,-4.069482774562012,-197,-365,168,-15.222161272627533,6.166022551058881,Rural or Small City Suburb,47526.0,17.096018735362996
77964.0,4595,3747,3984,587,3375,346,6465,645.8457017011649,86.70293797606094,12.774755168661589,90.0720576461169,9.234053909794502,-73.92818280739935,-80.8380037363224,-6.909820928923054,-241,-609,368,-18.454842219804135,10.010130876416946,Rural or Small City Suburb,52830.0,16.863185476324162
77968.0,2505,2096,2169,315,1872,203,3607,229.34714540476992,86.58682634730539,12.574850299401197,89.31297709923665,9.685114503816795,-74.0119760479042,-79.62786259541986,-5.615886547515657,-112,-297,185,-16.327345309381236,15.727250468428906,Rural or Small City Suburb,92625.0,30.76923076923077
77970.0,246,172,208,36,150,21,433,120.28977468561655,84.5528455284553,14.634146341463413,87.20930232558139,12.209302325581394,-69.91869918699189,-75.0,-5.081300813008113,-15,-58,43,-30.081300813008127,3.5996409597712486,Rural or Small City Suburb,63214.0,7.894736842105263
77971.0,376,251,326,45,225,23,626,56.20529447951536,86.70212765957447,11.96808510638298,89.64143426294821,9.163346613545817,-74.7340425531915,-80.4780876494024,-5.744045096210897,-22,-101,79,-33.24468085106383,11.137740773302996,Rural or Small City Suburb,63299.0,5.340909090909091
77975.0,949,782,839,105,717,58,1455,84.7090883748586,88.40885142255004,11.064278187565858,91.68797953964194,7.41687979539642,-77.34457323498418,-84.27109974424552,-6.926526509261336,-47,-122,75,-17.597471022128552,17.176433224747576,Rural or Small City Suburb,65682.0,18.59706362153344
77977.0,396,248,234,156,171,76,812,87.7620261846571,59.09090909090909,39.39393939393939,68.95161290322581,30.64516129032258,-19.696969696969703,-38.30645161290323,-18.60948191593353,-80,-63,-17,-37.37373737373737,9.252293221802997,Rural or Small City Suburb,26293.0,3.7527593818984544
77978.0,1424,903,969,432,672,219,2862,42.17813690940892,68.04775280898876,30.337078651685395,74.4186046511628,24.25249169435216,-37.710674157303366,-50.166112956810636,-12.45543879950727,-213,-297,84,-36.58707865168539,67.85505974687936,Rural or Small City Suburb,73750.0,12.694300518134716
77979.0,4672,3253,3153,1479,2301,905,10198,402.12867970298345,67.48715753424658,31.65667808219178,70.7347064248386,27.820473409160773,-35.830479452054796,-42.91423301567784,-7.083753563623041,-574,-852,278,-30.372431506849317,25.360041486054545,Rural or Small City Suburb,58057.0,19.074297534907775
77983.0,1772,1437,1519,237,1255,168,2442,586.3130334576582,85.72234762979683,13.374717832957112,87.33472512178149,11.691022964509393,-72.34762979683971,-75.64370215727209,-3.296072360432376,-69,-264,195,-18.905191873589168,4.16501060124626,Rural or Small City Suburb,50781.0,13.783597518952448
77984.0,2203,1681,1901,283,1517,137,2961,84.31648458013353,86.29142078983205,12.846118928733546,90.2439024390244,8.149910767400357,-73.4453018610985,-82.09399167162404,-8.64868981052554,-146,-384,238,-23.69496141625057,35.11768801492068,Rural or Small City Suburb,71134.0,28.192371475953564
77987.0,564,454,488,74,415,37,1061,52.62866265584038,86.52482269503547,13.120567375886525,91.40969162995594,8.149779735682818,-73.40425531914894,-83.25991189427313,-9.855656575124186,-37,-73,36,-19.50354609929078,20.160117062793297,Rural or Small City Suburb,71667.0,18.0
77991.0,442,323,384,56,292,28,700,79.20590988266365,86.87782805429865,12.669683257918551,90.40247678018576,8.6687306501548,-74.2081447963801,-81.73374613003097,-7.525601333650869,-28,-92,64,-26.923076923076927,8.837724369772234,Rural or Small City Suburb,104671.0,29.81651376146789
77995.0,2785,2188,2320,451,1911,265,5935,190.96431792671015,83.30341113105925,16.193895870736085,87.3400365630713,12.111517367458866,-67.10951526032316,-75.22851919561242,-8.119003935289257,-186,-409,223,-21.4362657091562,31.0791045386698,Rural or Small City Suburb,45303.0,11.94051194051194
78001.0,266,187,140,125,97,89,462,230.48186540102475,52.63157894736842,46.99248120300752,51.87165775401069,47.593582887700535,-5.639097744360896,-4.278074866310156,1.3610228780507398,-36,-43,7,-29.699248120300748,2.0044960986242777,Rural or Small City Suburb,,
78002.0,2440,1632,1272,1148,921,690,5866,44.11198295615042,52.131147540983605,47.049180327868854,56.43382352941176,42.279411764705884,-5.081967213114751,-14.154411764705877,-9.072444551591126,-458,-351,-107,-33.114754098360656,132.97973944701388,Rural or Small City Suburb,53299.0,5.3806525472238125
78003.0,5765,4848,4607,1087,3990,787,8244,194.44016432051865,79.91326973113617,18.8551604509974,82.30198019801979,16.23349834983498,-61.058109280138765,-66.0684818481848,-5.010372568046037,-300,-617,317,-15.906331309627063,42.39864756753879,Rural or Small City Suburb,57005.0,21.373538788522847
78005.0,428,363,318,110,281,74,816,210.64071595450173,74.29906542056075,25.70093457943925,77.41046831955923,20.385674931129476,-48.5981308411215,-57.02479338842976,-8.426662547308254,-36,-37,1,-15.186915887850471,3.8738949224624526,Rural or Small City Suburb,56357.0,10.707456978967496
78006.0,24263,20591,17995,5896,15732,4557,31150,352.18625879835446,74.16642624572394,24.30037505667065,76.40231168957311,22.131028119081154,-49.866051189053294,-54.27128357049196,-4.405232381438665,-1339,-2263,924,-15.134154886040474,88.44751668132244,Rural or Small City Suburb,97910.0,46.82669152489707
78008.0,23,27,20,3,27,0,51,78.04380646102881,86.95652173913044,13.043478260869565,100.0,0.0,-73.91304347826087,-100.0,-26.086956521739125,-3,7,-10,17.391304347826097,0.6534791460417408,Rural or Small City Suburb,,21.36222910216718
78009.0,5853,4822,4162,1631,3485,1288,9165,117.45735458592506,71.1088330770545,27.86605159747138,72.27291580257155,26.710908336789714,-43.242781479583115,-45.56200746578183,-2.319225986198717,-343,-677,334,-17.61489834273022,78.02831957444957,Rural or Small City Suburb,59176.0,22.11227786752827
78010.0,1601,1230,1312,274,1020,197,2555,74.48122032749161,81.94878201124297,17.11430356027483,82.92682926829268,16.016260162601625,-64.83447845096813,-66.91056910569105,-2.0760906547229183,-77,-292,215,-23.17301686445972,34.30394922056519,Rural or Small City Suburb,65388.0,24.244630506006555
78011.0,1088,735,746,334,526,191,1883,261.49106715663,68.56617647058823,30.698529411764707,71.56462585034014,25.98639455782313,-37.86764705882352,-45.578231292517,-7.710584233693481,-143,-220,77,-32.44485294117647,7.20101080497754,Rural or Small City Suburb,32083.0,3.9215686274509802
78013.0,3899,3245,2898,951,2552,641,5980,308.8268747755783,74.32675044883304,24.39086945370608,78.64406779661017,19.753466872110938,-49.93588099512696,-58.89060092449924,-8.954719929372281,-310,-346,36,-16.773531674788412,19.363599765550237,Rural or Small City Suburb,75060.0,24.158598432457353
78014.0,1787,1034,984,788,549,474,3479,797.7117525619791,55.06435366536094,44.096250699496366,53.094777562862674,45.84139264990329,-10.968102965864574,-7.253384912959383,3.714718052905191,-314,-435,121,-42.137660884163395,4.361224450845351,Rural or Small City Suburb,46940.0,7.388771186440677
78015.0,10429,8782,6852,3426,5993,2678,13117,19.083139923710135,65.70140953111516,32.85070476555758,68.24185834661807,30.494192666818492,-32.85070476555758,-37.74766567979958,-4.896960914242001,-748,-859,111,-15.792501678013238,687.3606781923024,Big City Suburb,126910.0,64.89073505508398
78016.0,2666,1976,1876,763,1537,423,4845,107.75816777365937,70.36759189797449,28.619654913728432,77.7834008097166,21.40688259109312,-41.74793698424606,-56.376518218623474,-14.628581234377414,-340,-339,-1,-25.881470367591895,44.96178897711661,Rural or Small City Suburb,50176.0,17.284616421733855
78017.0,1191,848,704,479,426,408,4244,306.71780767029986,59.109991603694375,40.218303946263646,50.235849056603776,48.113207547169814,-18.89168765743073,-2.1226415094339615,16.769046147996768,-71,-278,207,-28.79932829554995,13.83682294887163,Rural or Small City Suburb,48143.0,12.343522561863175
78019.0,377,222,204,169,106,114,1343,1643.191568713779,54.11140583554377,44.827586206896555,47.74774774774775,51.35135135135135,-9.283819628647215,3.603603603603595,12.88742323225081,-55,-98,43,-41.11405835543766,0.8173118859484192,Rural or Small City Suburb,57463.0,11.59122085048011
