CNTYVTD,Lat_C,Long_C,ZIP_Code,Region,Metro,Border,Total_Votes_2020_Pres,Total_Votes_2022_Gov,Trump_2020_Votes,Biden_2020_Votes,Abbott_2022_Votes,O_Rourke_2022_Votes,VAP_2022,White_VAP_2022,Latino_VAP_2022,Black_VAP_2022,Asian_VAP_2022,Biden_2020_Pct,Trump_2020_Pct,Abbott_2022_Pct,O_Rourke_2022_Pct,White_VAP_2022_Pct,Latino_VAP_2022_Pct,Black_VAP_2022_Pct,Asian_VAP_2022_Pct,Dem_Margin_2020_Pres_Pct,Dem_Margin_2022_Gov_Pct,Dem_Margin_Gain_Pct,Dem_Raw_Vote_Gain,GOP_Raw_Vote_Gain,Dem_Raw_Vote_Margin_Gain,Change_in_Turnout
2730034,27.29114753953184,-97.80419290204652,78379.0,South,,0,723,579,490,228,412,161,1122,546,539,7,9,31.535269709543567,67.7731673582296,71.15716753022453,27.806563039723663,48.663101604278076,48.03921568627451,0.6238859180035651,0.8021390374331552,-36.23789764868603,-43.350604490500864,-7.112706841814834,-67,-78,11,-19.917012448132777
2730035,27.371963324982598,-97.95806439535048,78375,South,,0,702,516,429,268,332,175,1310,301,1000,1,2,38.17663817663818,61.111111111111114,64.34108527131784,33.91472868217054,22.977099236641223,76.33587786259542,0.07633587786259542,0.15267175572519084,-22.934472934472936,-30.426356589147296,-7.491883654674361,-93,-97,4,-26.49572649572649
2730041,27.559897821220826,-97.86419899797652,78363.0,South,,0,668,449,275,387,186,258,1912,298,1384,83,132,57.93413173652695,41.16766467065868,41.42538975501114,57.46102449888642,15.585774058577407,72.38493723849372,4.341004184100418,6.903765690376569,16.76646706586827,16.035634743875278,-0.7308323219929918,-129,-89,-40,-32.784431137724546
2730042,27.435531829542168,-97.48538095285116,78415,South,,0,585,397,209,368,125,264,1320,100,1180,29,13,62.9059829059829,35.72649572649573,31.48614609571788,66.49874055415617,7.575757575757576,89.39393939393939,2.196969696969697,0.9848484848484848,27.179487179487175,35.012594458438286,7.833107278951111,-104,-84,-20,-32.136752136752136
2730043,27.52316508430406,-97.8619634968428,78363.0,South,,0,850,521,286,559,172,343,1792,148,1617,17,17,65.76470588235294,33.64705882352941,33.01343570057582,65.83493282149712,8.258928571428571,90.234375,0.9486607142857142,0.9486607142857142,32.11764705882353,32.8214971209213,0.7038500620977715,-216,-114,-102,-38.70588235294118
2730044,27.51872005684176,-97.8730115283613,78363.0,South,,0,321,235,151,166,92,140,810,175,578,35,20,51.71339563862928,47.0404984423676,39.148936170212764,59.57446808510638,21.604938271604937,71.35802469135803,4.320987654320987,2.4691358024691357,4.67289719626168,20.425531914893618,15.752634718631938,-26,-59,33,-26.791277258566982
2750101,33.44903770395657,-99.77595224768247,79529.0,North Central,,0,395,337,314,75,289,47,667,473,155,22,4,18.9873417721519,79.49367088607595,85.7566765578635,13.94658753709199,70.91454272863568,23.238380809595203,3.2983508245877062,0.5997001499250375,-60.506329113924046,-71.81008902077151,-11.303759906847468,-28,-25,-3,-14.683544303797468
2750201,33.670600422208736,-99.83706902659753,79227.0,North Central,,0,129,120,109,20,109,10,207,182,19,2,1,15.503875968992247,84.49612403100775,90.83333333333333,8.333333333333332,87.92270531400966,9.178743961352657,0.966183574879227,0.4830917874396135,-68.9922480620155,-82.5,-13.507751937984494,-10,0,-10,-6.976744186046513
2750202,33.470080689105345,-99.88354432723378,79529.0,North Central,,0,215,114,180,35,103,10,379,208,126,28,1,16.27906976744186,83.72093023255815,90.35087719298247,8.771929824561402,54.88126649076517,33.24538258575198,7.387862796833773,0.2638522427440633,-67.44186046511629,-81.57894736842107,-14.137086903304777,-25,-77,52,-46.97674418604652
2750301,33.52045217492112,-99.62794260855951,76371.0,North Central,,0,321,205,258,59,168,34,588,318,201,45,2,18.38006230529595,80.37383177570094,81.95121951219512,16.585365853658537,54.08163265306123,34.183673469387756,7.653061224489796,0.3401360544217687,-61.993769470404985,-65.3658536585366,-3.372084188131609,-25,-90,65,-36.137071651090345
2750302,33.67276559193607,-99.60676368331362,76380.0,North Central,,0,34,31,27,7,30,1,65,53,8,2,0,20.588235294117645,79.41176470588235,96.7741935483871,3.225806451612903,81.53846153846153,12.307692307692308,3.076923076923077,0.0,-58.8235294117647,-93.5483870967742,-34.7248576850095,-6,3,-9,-8.823529411764708
2750401,33.483655291113266,-99.54740054402217,76363.0,North Central,,0,362,233,292,69,190,38,620,360,200,43,4,19.060773480662984,80.66298342541437,81.54506437768241,16.30901287553648,58.06451612903226,32.25806451612903,6.935483870967742,0.6451612903225806,-61.60220994475138,-65.23605150214593,-3.633841557394547,-31,-102,71,-35.6353591160221
277001C,33.6094999111006,-95.50407475471796,75462.0,Northeast,,0,277,207,245,29,183,22,311,283,11,6,4,10.469314079422382,88.4476534296029,88.40579710144928,10.628019323671497,90.9967845659164,3.536977491961415,1.929260450160772,1.2861736334405145,-77.9783393501805,-77.77777777777779,0.20056157240271943,-7,-62,55,-25.270758122743686
277001H,33.52718296389775,-95.51118070221976,75462.0,Northeast,,0,465,358,422,42,329,27,599,532,31,10,0,9.032258064516128,90.75268817204301,91.89944134078212,7.5418994413407825,88.81469115191987,5.175292153589315,1.669449081803005,0.0,-81.72043010752688,-84.35754189944133,-2.6371117919144496,-15,-93,78,-23.010752688172044
277001I,33.447010238358196,-95.3994340804725,75435.0,Northeast,,0,255,208,229,24,196,10,374,307,15,12,3,9.411764705882353,89.80392156862746,94.23076923076923,4.807692307692308,82.0855614973262,4.010695187165775,3.2085561497326207,0.8021390374331552,-80.39215686274511,-89.42307692307692,-9.030920060331809,-14,-33,19,-18.43137254901961
277002D,33.521959983704015,-95.75837995195958,75477.0,Northeast,,0,455,353,370,82,298,55,722,554,43,89,8,18.021978021978022,81.31868131868131,84.41926345609065,15.58073654390935,76.73130193905817,5.955678670360111,12.326869806094184,1.10803324099723,-63.29670329670329,-68.8385269121813,-5.541823615478002,-27,-72,45,-22.417582417582416
277002E,33.543490809179126,-95.59396186356125,75462.0,Northeast,,0,435,349,371,58,303,41,620,558,26,10,0,13.333333333333334,85.28735632183908,86.81948424068769,11.74785100286533,90.0,4.193548387096775,1.6129032258064515,0.0,-71.95402298850576,-75.07163323782235,-3.1176102493165985,-17,-68,51,-19.77011494252874
277002F,33.602114471125915,-95.80235260343052,75470.0,Northeast,,0,157,137,139,18,122,13,243,201,24,3,3,11.464968152866243,88.53503184713377,89.05109489051095,9.48905109489051,82.71604938271605,9.876543209876543,1.2345679012345678,1.2345679012345678,-77.07006369426752,-79.56204379562044,-2.4919801013529224,-5,-17,12,-12.73885350318471
277002G,33.609128079478104,-95.6669759893582,75460.0,Northeast,,0,504,351,424,76,292,53,738,570,64,72,4,15.079365079365079,84.12698412698413,83.1908831908832,15.0997150997151,77.23577235772358,8.672086720867208,9.75609756097561,0.5420054200542005,-69.04761904761905,-68.0911680911681,0.9564509564509507,-23,-132,109,-30.35714285714286
277003D,33.862524093888645,-95.64526802327605,75411.0,Northeast,,0,589,454,529,58,407,41,1076,954,29,19,1,9.847198641765704,89.81324278438031,89.64757709251101,9.030837004405285,88.66171003717473,2.6951672862453533,1.7657992565055762,0.09293680297397769,-79.9660441426146,-80.61674008810573,-0.6506959454911225,-17,-122,105,-22.92020373514432
277003E,33.77070900803036,-95.73477177747094,75486.0,Northeast,,0,922,768,845,71,721,44,1238,1100,49,11,6,7.70065075921909,91.64859002169197,93.88020833333334,5.729166666666666,88.8529886914378,3.9579967689822295,0.8885298869143781,0.48465266558966075,-83.94793926247289,-88.15104166666667,-4.2031024041937854,-27,-124,97,-16.702819956616054
277003F,33.69122717649666,-95.78071221376094,75421.0,Northeast,,0,440,353,388,49,318,32,894,762,86,6,5,11.136363636363637,88.18181818181819,90.08498583569406,9.06515580736544,85.23489932885906,9.619686800894854,0.6711409395973155,0.5592841163310962,-77.04545454545455,-81.01983002832861,-3.9743754828740663,-17,-70,53,-19.772727272727273
277003G,33.693112214296896,-95.64281953158553,75486.0,Northeast,,0,418,337,360,51,298,38,583,548,7,2,3,12.200956937799043,86.1244019138756,88.4272997032641,11.275964391691394,93.99656946826758,1.2006861063464835,0.34305317324185247,0.5145797598627788,-73.92344497607655,-77.15133531157271,-3.2278903354961557,-13,-62,49,-19.377990430622006
277003I,33.79684227394699,-95.58711096962199,75473.0,Northeast,,0,963,729,834,116,636,81,1540,1358,73,29,5,12.045690550363448,86.6043613707165,87.24279835390946,11.11111111111111,88.18181818181819,4.740259740259741,1.883116883116883,0.3246753246753247,-74.55867082035306,-76.13168724279835,-1.573016422445292,-35,-198,163,-24.29906542056075
277004B,33.821498640875156,-95.45753846323795,75473.0,Northeast,,0,1053,966,909,129,838,116,2022,1748,66,70,3,12.250712250712251,86.32478632478633,86.74948240165632,12.008281573498964,86.44906033630069,3.2640949554896146,3.4619188921859543,0.1483679525222552,-74.07407407407408,-74.74120082815736,-0.6671267540832844,-13,-71,58,-8.262108262108258
277004D,33.7024334280238,-95.3599745309907,75416.0,Northeast,,0,1001,854,928,66,795,53,1609,1416,71,51,8,6.593406593406594,92.70729270729271,93.09133489461358,6.206088992974239,88.00497203231821,4.4126786824114355,3.1696706028589183,0.4972032318210068,-86.11388611388611,-86.88524590163934,-0.7713597877532266,-13,-133,120,-14.685314685314687
277004E,33.770876034635634,-95.38686562617626,75462.0,Northeast,,0,1086,611,958,118,543,59,1199,1050,47,34,6,10.865561694290976,88.21362799263352,88.8707037643208,9.656301145662848,87.57297748123436,3.919933277731443,2.835696413678065,0.5004170141784821,-77.34806629834254,-79.21440261865794,-1.8663363203153978,-59,-415,356,-43.738489871086564
277004F,33.67417350082609,-95.47935982857324,75462.0,Northeast,,0,1287,890,1098,177,780,96,1912,1525,96,147,44,13.752913752913754,85.3146853146853,87.64044943820225,10.786516853932584,79.75941422594143,5.02092050209205,7.688284518828452,2.301255230125523,-71.56177156177155,-76.85393258426967,-5.292161022498121,-81,-318,237,-30.846930846930842
277004GA,33.71279759097329,-95.49749615655277,75462.0,Northeast,,0,735,722,623,106,622,99,920,773,40,20,20,14.421768707482993,84.76190476190476,86.14958448753463,13.71191135734072,84.02173913043478,4.3478260869565215,2.1739130434782608,2.1739130434782608,-70.34013605442176,-72.4376731301939,-2.097537075772138,-7,-1,-6,-1.7687074829931926
277004GB,33.67729210972207,-95.49429848105038,75462.0,Northeast,,0,86,86,73,12,75,11,112,90,10,2,3,13.953488372093023,84.88372093023256,87.20930232558139,12.790697674418606,80.35714285714286,8.928571428571429,1.7857142857142856,2.6785714285714284,-70.93023255813954,-74.41860465116278,-3.4883720930232442,-1,2,-3,0.0
2771A3B,33.645249621302995,-95.4948599841306,75462.0,Northeast,,0,2600,1886,1895,675,1459,405,5006,3757,338,662,74,25.961538461538463,72.88461538461539,77.35949098621421,21.47401908801697,75.0499400719137,6.75189772273272,13.224131042748702,1.4782261286456253,-46.92307692307692,-55.88547189819724,-8.962394975120318,-270,-436,166,-27.46153846153846
2771A5A,33.657991808451904,-95.53626035895938,75460.0,Northeast,,0,391,262,220,168,158,98,1102,647,145,242,26,42.96675191815857,56.26598465473146,60.30534351145038,37.404580152671755,58.71143375680581,13.157894736842104,21.960072595281307,2.35934664246824,-13.29923273657289,-22.900763358778626,-9.601530622205736,-70,-62,-8,-32.992327365728904
2772A1A,33.670931264332346,-95.5424570200832,75460.0,Northeast,,0,610,321,195,408,107,210,1505,566,186,709,6,66.88524590163935,31.967213114754102,33.33333333333333,65.42056074766354,37.60797342192691,12.358803986710964,47.10963455149502,0.3986710963455149,34.91803278688525,32.087227414330215,-2.8308053725550337,-198,-88,-110,-47.377049180327866
2772C3A,33.65276523175314,-95.57202589059798,75460.0,Northeast,,0,1907,1026,1005,878,570,446,5624,2847,664,1819,45,46.040901940220245,52.70057682223388,55.55555555555556,43.46978557504873,50.62233285917497,11.806543385490755,32.343527738264584,0.8001422475106686,-6.659674882013633,-12.085769980506825,-5.426095098493192,-432,-435,3,-46.198217094913474
2773C7G,33.664846237268165,-95.5268827644849,75460.0,Northeast,,0,1423,951,957,441,637,300,2702,1696,216,606,65,30.990864371047085,67.25228390723824,66.98212407991588,31.545741324921135,62.768319763138415,7.994078460399703,22.427831236121392,2.4056254626202813,-36.261419536191156,-35.43638275499474,0.8250367811964168,-141,-320,179,-33.1693605059733
2773H3C,33.69728036363277,-95.5790349076358,75460.0,Northeast,,0,570,305,394,173,238,65,1604,1138,115,284,17,30.350877192982455,69.12280701754386,78.0327868852459,21.311475409836063,70.94763092269328,7.169576059850375,17.70573566084788,1.059850374064838,-38.77192982456141,-56.721311475409834,-17.949381650848423,-108,-156,48,-46.49122807017544
2774A6E,33.68008019686717,-95.50631682588168,75462.0,Northeast,,0,1169,722,919,237,576,141,1878,1399,120,162,118,20.273738237810093,78.6142001710864,79.77839335180056,19.529085872576175,74.49414270500533,6.3897763578274756,8.626198083067091,6.283280085197019,-58.3404619332763,-60.249307479224385,-1.9088455459480826,-96,-343,247,-38.237810094097526
2790001,34.187280237089546,-102.17019137177743,79064.0,Northwest,,0,520,327,425,92,294,28,1217,416,784,6,1,17.692307692307693,81.73076923076923,89.90825688073394,8.56269113149847,34.18241577649959,64.42070665571077,0.4930156121610517,0.08216926869350863,-64.03846153846153,-81.34556574923548,-17.307104210773943,-64,-131,67,-37.11538461538461
2790002,34.070296378434556,-102.28137900375087,79312.0,Northwest,,0,351,199,226,119,124,73,1058,211,726,110,5,33.903133903133906,64.38746438746439,62.311557788944725,36.68341708542713,19.94328922495274,68.62003780718337,10.396975425330812,0.4725897920604915,-30.484330484330485,-25.628140703517595,4.85618978081289,-46,-102,56,-43.30484330484331
2790003,34.209098615789806,-102.46446396999508,79031.0,Northwest,,0,438,290,366,67,258,31,869,347,507,16,4,15.296803652968036,83.56164383561644,88.96551724137932,10.689655172413794,39.930955120828536,58.34292289988493,1.8411967779056386,0.46029919447640966,-68.2648401826484,-78.27586206896552,-10.011021886317124,-36,-108,72,-33.789954337899545
2790004,34.099315044127245,-102.47033284551426,79371.0,Northwest,,0,79,45,71,8,44,1,118,50,67,0,1,10.126582278481013,89.87341772151899,97.77777777777777,2.2222222222222223,42.3728813559322,56.779661016949156,0.0,0.847457627118644,-79.74683544303798,-95.55555555555554,-15.808720112517562,-7,-27,20,-43.0379746835443
2790005,34.182090670042975,-102.2036410789312,79064.0,Northwest,,0,297,176,254,37,158,14,594,220,368,2,2,12.457912457912458,85.52188552188552,89.77272727272727,7.954545454545454,37.03703703703704,61.95286195286195,0.33670033670033667,0.33670033670033667,-73.06397306397307,-81.81818181818181,-8.754208754208747,-23,-96,73,-40.74074074074075
2790006,33.9634679938406,-102.33885592922918,79339.0,Northwest,,0,217,133,162,51,110,21,564,200,334,24,2,23.502304147465438,74.65437788018433,82.70676691729322,15.789473684210526,35.46099290780142,59.21985815602837,4.25531914893617,0.3546099290780142,-51.15207373271889,-66.9172932330827,-15.765219500363813,-30,-52,22,-38.70967741935484
2790008,33.92949960869765,-102.19988150005229,79339.0,Northwest,,0,1155,890,919,216,773,109,2398,1258,1016,96,7,18.7012987012987,79.56709956709956,86.85393258426967,12.247191011235955,52.460383653044204,42.36864053377815,4.0033361134278564,0.2919099249374479,-60.865800865800864,-74.60674157303372,-13.740940707232852,-107,-146,39,-22.943722943722943
2790009,33.8792789409691,-102.46008258677564,79339.0,Northwest,,0,575,399,428,143,304,89,1046,509,483,47,4,24.869565217391305,74.43478260869566,76.19047619047619,22.305764411027567,48.66156787762906,46.17590822179732,4.493307839388145,0.3824091778202677,-49.56521739130435,-53.88471177944862,-4.319494388144271,-54,-124,70,-30.60869565217391
2790010,34.004784011837444,-102.39699526716093,79312.0,Northwest,,0,245,182,193,47,157,22,655,247,365,32,1,19.183673469387756,78.77551020408163,86.26373626373626,12.087912087912088,37.70992366412214,55.72519083969466,4.885496183206107,0.15267175572519084,-59.59183673469387,-74.17582417582418,-14.583987441130304,-25,-36,11,-25.71428571428571
2790011,33.98666268608976,-102.53315756669919,79371,Northwest,,0,426,355,372,50,324,28,749,426,290,16,4,11.737089201877934,87.32394366197182,91.26760563380282,7.887323943661972,56.87583444592791,38.71829105473965,2.1361815754339117,0.5340453938584779,-75.58685446009389,-83.38028169014085,-7.793427230046959,-22,-48,26,-16.666666666666664
2790012,34.27868589836621,-102.37779528286042,79031.0,Northwest,,0,115,85,105,10,82,3,243,180,59,1,0,8.695652173913043,91.30434782608695,96.47058823529412,3.5294117647058822,74.07407407407408,24.279835390946502,0.411522633744856,0.0,-82.6086956521739,-92.94117647058823,-10.332480818414325,-7,-23,16,-26.086956521739136
2810001,31.087773666148877,-97.94689299693567,76522.0,Central,Killeen-Temple,0,1493,1114,1047,419,775,310,2343,1577,313,271,109,28.064300066979236,70.12726054922975,69.56912028725314,27.827648114901255,67.30687153222364,13.358941527955611,11.566367904396072,4.6521553563807085,-42.06296048225051,-41.74147217235189,0.3214883098986192,-109,-272,163,-25.38513060951105
2810002,31.096016049154088,-98.24557648874746,76550.0,Central,Killeen-Temple,0,2506,2066,2045,435,1726,317,3746,3009,492,58,54,17.358339984038306,81.60415003990423,83.5430784123911,15.343659244917715,80.32568072610785,13.134009610250935,1.5483182060864922,1.4415376401494928,-64.24581005586592,-68.19941916747338,-3.953609111607463,-118,-319,201,-17.557861133280127
2810003,31.134370098997383,-98.22389379101178,76550.0,Central,Killeen-Temple,0,1268,871,953,293,664,194,3028,1935,891,73,39,23.107255520504733,75.15772870662461,76.23421354764638,22.273249138920782,63.90356671070013,29.42536327608983,2.4108322324966975,1.2879788639365917,-52.05047318611987,-53.960964408725594,-1.910491222605721,-99,-289,190,-31.30914826498423
2810004,31.10869612055127,-98.12410394003786,76550.0,Central,Killeen-Temple,0,960,754,760,179,625,114,1345,1092,161,34,17,18.645833333333332,79.16666666666666,82.89124668435012,15.119363395225463,81.18959107806691,11.970260223048328,2.5278810408921935,1.2639405204460967,-60.52083333333333,-67.77188328912466,-7.251049955791331,-65,-135,70,-21.458333333333336
2810005,31.292847126866025,-98.1641103036806,76550.0,Central,Killeen-Temple,0,485,450,418,63,398,45,611,549,28,12,5,12.989690721649486,86.18556701030928,88.44444444444444,10.0,89.85270049099836,4.582651391162029,1.9639934533551555,0.8183306055646482,-73.1958762886598,-78.44444444444444,-5.248568155784639,-18,-20,2,-7.216494845360821
2810006,31.13654734318701,-98.42122920434021,76853.0,Central,Killeen-Temple,0,408,378,349,51,330,39,507,431,47,4,7,12.5,85.5392156862745,87.3015873015873,10.317460317460316,85.00986193293886,9.270216962524655,0.7889546351084813,1.3806706114398422,-73.0392156862745,-76.98412698412699,-3.944911297852485,-12,-19,7,-7.352941176470584
2810007,31.28290845024606,-98.31684829062092,76853.0,Central,Killeen-Temple,0,582,493,482,87,438,51,976,641,274,15,8,14.948453608247423,82.81786941580756,88.84381338742394,10.344827586206897,65.67622950819673,28.07377049180328,1.5368852459016393,0.819672131147541,-67.86941580756015,-78.49898580121703,-10.629569993656887,-36,-44,8,-15.292096219931272
2810008,31.052648863668253,-98.00444617193878,76539.0,Central,Killeen-Temple,0,1413,1045,1056,328,805,222,2344,1718,307,169,63,23.21302193913659,74.73460721868365,77.03349282296651,21.24401913875598,73.29351535836177,13.097269624573379,7.2098976109215025,2.6877133105802047,-51.52158527954706,-55.78947368421053,-4.267888404663466,-106,-251,145,-26.043878273177633
2810009,31.176032163150456,-98.0343791528481,76539.0,Central,Killeen-Temple,0,1284,1086,976,289,864,210,1956,1465,226,114,59,22.50778816199377,76.01246105919003,79.55801104972376,19.337016574585636,74.89775051124744,11.554192229038856,5.828220858895705,3.016359918200409,-53.50467289719626,-60.22099447513813,-6.716321577941869,-79,-112,33,-15.420560747663547
2830001,28.545289917817804,-99.3012668516131,78014.0,South,,1,775,455,461,306,283,164,1037,261,745,11,10,39.483870967741936,59.483870967741936,62.1978021978022,36.043956043956044,25.168756027000967,71.84185149469624,1.0607521697203472,0.9643201542912248,-20.0,-26.153846153846153,-6.153846153846153,-142,-178,36,-41.29032258064517
2830002,28.118038808327384,-99.2162663117039,78019.0,South,,1,291,175,151,137,75,98,1240,524,667,54,1,47.07903780068728,51.890034364261176,42.857142857142854,56.00000000000001,42.25806451612903,53.79032258064517,4.354838709677419,0.08064516129032258,-4.8109965635738945,13.142857142857153,17.953853706431047,-39,-76,37,-39.86254295532646
2830003,28.225080866429934,-98.95134108086675,78014.0,South,,1,533,302,264,265,130,169,948,99,842,1,2,49.71857410881801,49.530956848030016,43.04635761589404,55.960264900662246,10.443037974683545,88.81856540084388,0.10548523206751054,0.21097046413502107,0.18761726078799512,12.913907284768207,12.726290023980212,-96,-134,38,-43.33958724202627
2830004,28.50370245744996,-98.90115210316014,78021.0,South,,1,62,41,60,2,40,1,87,45,38,0,1,3.225806451612903,96.7741935483871,97.5609756097561,2.4390243902439024,51.724137931034484,43.67816091954023,0.0,1.1494252873563218,-93.5483870967742,-95.1219512195122,-1.5735641227379915,-1,-20,19,-33.87096774193549
2830005,28.493364180514195,-99.09909661835454,78014.0,South,,1,479,277,259,217,136,141,1494,318,1003,170,4,45.3027139874739,54.07098121085595,49.09747292418773,50.90252707581227,21.285140562248998,67.13520749665328,11.378848728246318,0.2677376171352075,-8.768267223382047,1.805054151624546,10.573321375006593,-76,-123,47,-42.17118997912317
2830006,28.302262015638693,-99.27213149823373,78001.0,South,,1,266,187,140,125,97,89,462,85,372,2,0,46.99248120300752,52.63157894736842,51.87165775401069,47.593582887700535,18.398268398268396,80.51948051948052,0.4329004329004329,0.0,-5.639097744360896,-4.278074866310156,1.3610228780507398,-36,-43,7,-29.699248120300748
2850101,29.44884764657915,-97.00532597134782,77964.0,Central,,0,1079,854,954,119,782,63,1572,1322,104,135,7,11.028730305838739,88.41519925857276,91.56908665105387,7.377049180327869,84.0966921119593,6.615776081424936,8.587786259541986,0.44529262086513993,-77.38646895273402,-84.19203747072599,-6.805568517991972,-56,-172,116,-20.852641334569043
2850102,29.398293391370267,-96.87660041740679,77964.0,Central,,0,1117,939,926,187,820,115,1583,1208,166,191,5,16.74127126230976,82.9006266786034,87.3269435569755,12.247071352502664,76.31080227416298,10.486418193303853,12.065698041692988,0.3158559696778269,-66.15935541629364,-75.07987220447284,-8.9205167881792,-72,-106,34,-15.93554162936437
2850119,29.34697192631196,-96.74480638328204,77964.0,Central,,0,584,497,513,70,453,42,823,660,100,36,2,11.986301369863012,87.84246575342466,91.14688128772636,8.450704225352112,80.1944106925881,12.15066828675577,4.374240583232078,0.24301336573511542,-75.85616438356165,-82.69617706237425,-6.840012678812599,-28,-60,32,-14.897260273972602
2850208,29.57218800570599,-96.97715115494236,78956.0,Central,,0,582,506,508,66,450,50,737,665,39,20,0,11.34020618556701,87.2852233676976,88.93280632411067,9.881422924901186,90.23066485753053,5.291723202170964,2.7137042062415198,0.0,-75.94501718213058,-79.05138339920948,-3.1063662170789,-16,-58,42,-13.058419243986252
2850223,29.554428119933505,-97.12385352957494,77975.0,Central,,0,949,782,839,105,717,58,1455,1130,281,23,0,11.064278187565858,88.40885142255004,91.68797953964194,7.41687979539642,77.66323024054984,19.312714776632305,1.5807560137457044,0.0,-77.34457323498418,-84.27109974424552,-6.926526509261336,-47,-122,75,-17.597471022128552
2850231,29.537823782648907,-96.88143739589236,77964.0,Central,,0,1170,957,1005,155,853,94,1633,1317,180,98,20,13.247863247863249,85.8974358974359,89.13270637408569,9.822361546499478,80.64911206368647,11.022657685241887,6.0012247397428045,1.224739742804654,-72.64957264957265,-79.3103448275862,-6.660772178013559,-61,-152,91,-18.205128205128208
2850309,29.414205372726457,-97.19615143797066,77984.0,Central,,0,1079,818,918,150,748,61,1402,1163,104,111,6,13.901760889712698,85.07877664504171,91.44254278728606,7.45721271393643,82.95292439372325,7.417974322396577,7.917261055634807,0.42796005706134094,-71.17701575532902,-83.98533007334963,-12.808314318020606,-89,-170,81,-24.1890639481001
2850311,29.340808928589507,-97.06999779504994,77987.0,Central,,0,564,454,488,74,415,37,1061,787,216,44,5,13.120567375886525,86.52482269503547,91.40969162995594,8.149779735682818,74.17530631479737,20.358152686145147,4.147031102733271,0.47125353440150797,-73.40425531914894,-83.25991189427313,-9.855656575124186,-37,-73,36,-19.50354609929078
2850329,29.427618590922826,-97.11280390055792,77984.0,Central,,0,1124,863,983,133,769,76,1559,1337,130,50,6,11.832740213523131,87.45551601423487,89.10776361529548,8.80648899188876,85.76010262989095,8.338678640153944,3.207184092366902,0.38486209108402825,-75.62277580071174,-80.30127462340673,-4.678498822694991,-57,-214,157,-23.220640569395012
2850416,29.214246320617207,-96.94572259595576,77964.0,Central,,0,645,500,586,56,467,32,854,748,67,17,3,8.682170542635658,90.85271317829458,93.4,6.4,87.58782201405153,7.845433255269321,1.9906323185011712,0.351288056206089,-82.17054263565892,-87.0,-4.829457364341081,-24,-119,95,-22.480620155038757
2850430,29.275771522760447,-97.0820596303989,77995.0,Central,,0,1312,1044,1084,218,906,131,3002,1539,1136,266,20,16.615853658536587,82.6219512195122,86.7816091954023,12.547892720306514,51.26582278481012,37.84143904063957,8.860759493670885,0.6662225183211192,-66.0060975609756,-74.23371647509578,-8.227618914120171,-87,-178,91,-20.42682926829268
2870101,30.207986897095477,-96.8420430146209,78942.0,Central,,0,1192,797,855,329,613,177,2590,1196,1030,300,17,27.600671140939596,71.72818791946308,76.91342534504392,22.208281053952323,46.17760617760618,39.768339768339764,11.583011583011583,0.6563706563706564,-44.127516778523486,-54.7051442910916,-10.577627512568114,-152,-242,90,-33.13758389261745
2870102,30.280039973314114,-96.7529833649857,78946.0,Central,,0,205,170,109,95,102,67,309,142,42,122,0,46.34146341463415,53.170731707317074,60.0,39.411764705882355,45.9546925566343,13.592233009708737,39.482200647249186,0.0,-6.829268292682926,-20.588235294117645,-13.75896700143472,-28,-7,-21,-17.07317073170732
2870103,30.289039196443845,-96.89009167553442,78948.0,Central,,0,200,162,181,18,155,7,288,257,18,6,0,9.0,90.5,95.67901234567901,4.320987654320987,89.23611111111111,6.25,2.083333333333333,0.0,-81.5,-91.35802469135803,-9.858024691358025,-11,-26,15,-18.999999999999993
2870201,30.10384165689022,-96.98839742024678,78942.0,Central,,0,458,387,427,28,362,21,629,561,47,12,3,6.11353711790393,93.23144104803494,93.54005167958657,5.426356589147287,89.1891891891892,7.472178060413355,1.9077901430842605,0.47694753577106513,-87.117903930131,-88.11369509043928,-0.9957911603082721,-7,-65,58,-15.502183406113534
2870202,30.149969980755753,-96.92479074751064,78942.0,Central,,0,1365,1075,1099,251,891,173,2199,1327,609,221,17,18.38827838827839,80.51282051282051,82.88372093023256,16.093023255813954,60.345611641655296,27.694406548431104,10.050022737608003,0.7730786721236926,-62.12454212454212,-66.7906976744186,-4.666155549876478,-78,-208,130,-21.245421245421248
2870203,30.25010637796162,-97.04889313782138,78659.0,Central,,0,325,278,278,45,241,35,455,376,51,18,2,13.846153846153847,85.53846153846155,86.6906474820144,12.589928057553957,82.63736263736263,11.20879120879121,3.9560439560439558,0.43956043956043955,-71.69230769230771,-74.10071942446044,-2.4084117321527287,-10,-37,27,-14.46153846153846
2870301,30.49855977703631,-97.01449398468587,78947.0,Central,,0,116,102,100,14,86,13,163,133,18,8,0,12.068965517241379,86.20689655172413,84.31372549019608,12.745098039215685,81.59509202453987,11.042944785276074,4.9079754601226995,0.0,-74.13793103448275,-71.56862745098039,2.5693035835023608,-1,-14,13,-12.06896551724138
2870302,30.432175764939974,-97.06470565163829,78947.0,Central,,0,951,654,752,181,540,103,1331,1084,88,84,3,19.032597266035754,79.07465825446897,82.56880733944955,15.749235474006115,81.44252441773104,6.6115702479338845,6.311044327573254,0.2253944402704733,-60.04206098843322,-66.81957186544344,-6.777510877010215,-78,-212,134,-31.23028391167192
